,Title,Published_date,Views,Likes,Favorite,Month
3490,Theories of Failure by Dr GVR Seshagiri Rao,2021-03-01,19,1,0,Mar
3491,Stress Concentration by Dr  GVR Seshagiri Rao,2021-03-01,74,1,0,Mar
3492,Electrical Boundary Conditions by Dr P Ashok Babu,2021-02-27,99,2,0,Feb
3493,Signals and Systems Course Description by Dr M V Krishna Rao,2021-02-27,567,9,0,Feb
3494,Gauss Law and its Applications by Dr. P Ashok Babu,2021-02-26,529,5,0,Feb
3495,Electric Field Intensity due to Surface and Volume Charge Distributions by Dr. P Ashok Babu,2021-02-26,89,1,0,Feb
3496,"Electric Flux Density,Continuity Equation, Relaxation Time, Different media by Dr P Ashok Babu",2021-02-26,66,2,0,Feb
3497,Fine Aggregate (Sand) by Mr.K Anand Goud | Department of Civil Engineering | IARE,2021-02-26,64,0,0,Feb
3498,Types of Cement -1 by Mr.K Anand Goud | Department of Civil Engineering | IARE,2021-02-26,81,0,0,Feb
3499,Aircraft Equations of Motion by Dr. Yagya Dutta Dwivedi,2021-02-26,58,1,0,Feb
3500,Types of Cement by Mr.K Anand Goud | Department of Civil Engineering | IARE,2021-02-26,109,1,0,Feb
3501,Forces and Moments by Dr. Yagya Dutta Dwivedi,2021-02-26,18,0,0,Feb
3502,Point Mass Equation of Motion by Dr. Yagya Dutta Dwivedi,2021-02-26,19,0,0,Feb
3503,Bogue's Compounds by Mr.K Anand Goud | Department of Civil Engineering | IARE,2021-02-26,116,2,0,Feb
3504,Reversible Control Stick Free and Trim Tabs by Dr. Yagya Dutta Dwivedi,2021-02-26,16,0,0,Feb
3505,Cement - Composition by Mr.K Anand Goud | Department of Civil Engineering | IARE,2021-02-26,316,3,0,Feb
3506,Convection and Conduction Currents by Dr P Ashok Babu,2021-02-26,105,0,0,Feb
3507,"6 DOF, Angular Momentum Component by Dr  Yagya Dutta Dwivedi",2021-02-26,27,1,0,Feb
3508,Vector in Rotating Frame  by Dr  Yagya Dutta Dwivedhi,2021-02-26,24,1,0,Feb
3509,Directional Stability and Control by Dr Yagya Dutta Dwivedhi,2021-02-25,57,1,0,Feb
3510,Perturbed Force Fz by Dr  Yagya Dutta Dwivedi,2021-02-25,28,1,0,Feb
3511,Perturbed Pitching Moment by Dr  Yagya Dutta Dwivedi,2021-02-25,21,0,0,Feb
3512,Small Perturbation Theory by Dr  Yagya Dutta Dwivedhi,2021-02-25,53,0,0,Feb
3513,Euler’s Angle by Dr  Yagya Dutta Dwivedi,2021-02-25,50,2,0,Feb
3514,Aircraft Handling Qualities by Dr. Yagya Dutta Dwivedi,2021-02-25,32,1,0,Feb
3515,Hinge Moment and Hinge Moment Derivative by Dr. Yagya Dutta Dwivedi,2021-02-25,105,2,0,Feb
3516,Stick Free Stability by Dr. Yagya Dutta Dwivedi,2021-02-25,111,0,0,Feb
3517,Lateral Stability and Control by Dr. Yagya Dutta Dwivedi,2021-02-25,497,6,0,Feb
3518,Transfer Function for Translational System by Dr. P Sridhar,2021-02-25,8,0,0,Feb
3519,Mechanical Translational System and Force Balance Equations by Dr. P Sridhar,2021-02-25,16,0,0,Feb
3520,Problem on Transfer Function Representation by Dr. P Sridhar,2021-02-25,10,0,0,Feb
3521,Balanced Search Tree : AVL Trees by Dr.J Sirisha Devi,2021-02-25,36,1,0,Feb
3522,Sorting techniques - quick sort by Dr. J Sirisha Devi,2021-02-25,27,0,0,Feb
3523,Recursive Algorithms by Dr.J Sirisha Devi | Department of Computer Science and Engineering | IARE,2021-02-25,28,1,0,Feb
3524,Double linked list and its implementation by Dr. J Sirisha Devi,2021-02-25,23,0,0,Feb
3525,"Algorithm Specification, Performance Analysis of Algorithms by Dr.J Sirisha Devi",2021-02-25,181,5,0,Feb
3526,"Application of linked list - Polynomial expression,Sparse matrix implementation by Dr.J Sirisha Devi",2021-02-25,51,1,0,Feb
3527,Problems on Insertion Sort by Dr. J Sirisha Devi,2021-02-25,27,1,0,Feb
3528,Merge Sort by Dr M Purushotham Reddy,2021-02-25,59,0,0,Feb
3529,Divide and Conquer by Dr M Purushotham Reddy,2021-02-24,82,0,0,Feb
3530,"Algorithm, Pseudo code, Performance of  an Algorithm, Amortized Algorithm by Dr M Purushotham Reddy",2021-02-24,53,2,0,Feb
3531,Word Formation by Mr  P Sunil Solomon,2021-02-24,69,2,0,Feb
3532,Reading Difficulties and strategies by Mr P Sunil Solomon,2021-02-24,74,2,0,Feb
3533,Problems on Normal Distribution Part 3 by Dr P Srilatha,2021-02-24,29,1,0,Feb
3534,Problems of Normal Distribution by Dr. P Srilatha | Department of Mathematics | IARE,2021-02-24,46,1,0,Feb
3535,Problems of Normal Distribution -1 by Dr. P Srilatha | Department of Mathematics | IARE,2021-02-24,26,1,0,Feb
3536,Regression Lines -2 by Dr. P Srilatha | Department of Mathematics | IARE,2021-02-24,35,3,0,Feb
3537,Regression Lines -1 by Dr. P Srilatha | Department of Mathematics | IARE,2021-02-24,62,2,0,Feb
3538,Rank Correlation for Equal or Repeated Ranks by Dr.P Srilatha | Department of Mathematics | IARE,2021-02-24,16,1,0,Feb
3539,Mean and variance of  Normal Distribution by Dr P Srilatha,2021-02-23,33,2,0,Feb
3540,Mode and Median of Normal Distribution by Dr P Srilatha,2021-02-23,35,1,0,Feb
3541,Regresion Lines III by Dr P Srilatha,2021-02-23,26,1,0,Feb
3542,F Distribution by Dr P Srilatha,2021-02-23,19,1,0,Feb
3543,t   Distribution for difference of  Means by Dr P Srilatha,2021-02-23,29,1,0,Feb
3544,Rank Correlation by Dr. P Srilatha,2021-02-23,19,0,0,Feb
3545,Correlation Coefficient by Dr. P Srilatha,2021-02-23,24,2,0,Feb
3546,Chi - Square Distribution - III by Dr. P Srilatha,2021-02-23,39,1,0,Feb
3547,Chi - Square Distribution - I by Dr. P Srilatha,2021-02-23,52,2,0,Feb
3548,Chi - Square Distribution - II by Dr. P Srilatha,2021-02-23,31,2,0,Feb
3549,Test of Hypothesis for Small Samples by Dr.P Srilatha | Department of Mathematics | IARE,2021-02-23,55,3,0,Feb
3550,Test of Hypothesis for Difference of Proportions by Dr.P Srilatha | Department of Mathematics | IARE,2021-02-23,45,1,0,Feb
3551,Problems on Sampling Distribution by Dr.P Srilatha | Department of Mathematics | IARE,2021-02-23,35,2,0,Feb
3552,Sampling Distribution by Dr.P Srilatha | Department of Mathematics | IARE,2021-02-23,54,2,0,Feb
3553,Use of Alternate Energy Source by Dr. V Anitha Rani,2021-02-22,55,0,0,Feb
3554,Soil Pollution & Noise Pollution by Dr. V Anitha Rani,2021-02-22,34,1,0,Feb
3555,Test of Hypothesis for Single Mean by Dr. P Srilatha,2021-02-22,39,1,0,Feb
3556,Test of Hypothesis for Single Proportion by Dr. P Srilatha,2021-02-22,28,2,0,Feb
3557,Testing of hypothesis for Large Samples by Dr. P Srilatha,2021-02-22,40,1,0,Feb
3558,Test of Hypothesis for Difference of Means by Dr. P Srilatha,2021-02-22,26,1,0,Feb
3559,t   Distribution for single Mean by Dr P Srilatha,2021-02-22,39,1,0,Feb
3560,"Mean, Variance and Mode of Binomial Distribution by Dr P Srilatha",2021-02-22,55,4,0,Feb
3561,Expected Frequency of Binomial Distribution by Dr P Srilatha,2021-02-22,59,3,0,Feb
3562,Problems on Binomial Distribution Based on mean and varience by Dr P Srilatha,2021-02-22,34,3,0,Feb
3563,Introduction to Database Management Systems by Ms B Ramyasree,2021-02-22,144,0,0,Feb
3564,Environmental pollution Causes by Dr. Anitha Rani,2021-02-20,67,0,0,Feb
3565,Energy resources renewable and non renewable energy sources by Dr. V Anitha Rani,2021-02-20,55,0,0,Feb
3566,Land resources by Dr. V Anitha Rani,2021-02-20,24,0,0,Feb
3567,Water resources by Dr. V Anitha Rani,2021-02-20,38,2,0,Feb
3568,Surface Coatings by Dr VNSR Venkateswara Rao,2021-02-20,37,0,0,Feb
3569,Corrosion Control Methods by Dr VNSR Venkateswara Rao,2021-02-20,26,1,0,Feb
3570,"Electrochemical corrosion,mechanism of electrochemical corrosion by Dr VNSR Venkateswara Rao",2021-02-20,34,1,0,Feb
3571,Vector Calculus  Solenoidal Vector by Mrs  B Praveena,2021-02-20,29,0,0,Feb
3572,Vector Calculus by Mrs  B Praveena,2021-02-20,45,0,0,Feb
3573,Non linear Partial Differential Equations of First Order by Mrs B Praveena,2021-02-20,41,0,0,Feb
3574,Partial Differential Equations by  Eliminating Arbitrary Functions by Mrs B Praveena,2021-02-20,30,1,0,Feb
3575,Partial Differential Equations by Ms  B  Praveena,2021-02-20,88,2,0,Feb
3576,Linear Partial Differential Equations of First Order by Ms  B  Praveena,2021-02-18,133,3,0,Feb
3577,Problem on Compensation Theorem by Mr. A Srikanth,2021-02-17,49,3,0,Feb
3578,Compensation Theorem by Mr. A Srikanth,2021-02-17,27,3,0,Feb
3579,Problem on Transfer Function in Control System by Dr. P Sridhar,2021-02-17,37,1,0,Feb
3580,Transfer Function in Control System Dr. P Sridhar,2021-02-17,25,1,0,Feb
3581,Mathematical Modelling in Control System by Dr. P Sridhar,2021-02-17,86,2,0,Feb
3582,Open Loop and Closed Loop Control System,2021-02-17,60,0,0,Feb
3583,Classification of Control System by Dr. P Sridhar,2021-02-17,36,1,0,Feb
3584,Introduction to Control System by Dr. P Sridhar,2021-02-17,253,4,0,Feb
3585,Steps involved in modeling fluid flow problem in Computational Aerodynamics by Mr A Rathan Babu,2021-02-17,77,3,0,Feb
3586,Types of Grid and it’s importance by Mr A Rathan Babu,2021-02-17,47,1,0,Feb
3587,Purpose of RDB Design by Dr.K Suvarchala | Department of Computer Science and Engineering | IARE,2021-02-16,11,0,0,Feb
3588,Transmission Media by Dr.C Raghavendra Department of Computer Science and Engineering | IARE,2021-02-16,29,1,0,Feb
3589,Switching by Dr. C Raghavendra,2021-02-15,18,1,0,Feb
3590,Software Layers by Dr. C Raghavendra,2021-02-15,18,1,0,Feb
3591,Problem on Millman’s  Theorem or Parallel Generator Theorem Mr. A Srikanth,2021-02-15,21,2,0,Feb
3592,Discuss the Compilation Process by Mr.N V Krishna Rao,2021-02-15,27,0,0,Feb
3593,Introduction to Compilers and Parsing by Mr.N V Krishna Rao,2021-02-15,146,1,0,Feb
3594,Space Complexity and Time Complexity by Dr  M Purushotham Reddy,2021-02-15,97,2,0,Feb
3595,"Network Layer, Transport Layer by Dr. C Raghavendra",2021-02-15,10,1,0,Feb
3596,Data Link Layer by Dr C Raghavendra,2021-02-15,23,1,0,Feb
3597,Network Models – ISO-OSI: Physical Layer  by Dr. C Raghavendra,2021-02-15,25,3,0,Feb
3598,Network Models TCP IP by Dr C Raghavendra,2021-02-15,26,1,0,Feb
3599,"Electric Fields Due to Continuous Charge Distributions, Line Charge by Dr.P Ashok Babu",2021-02-13,139,3,0,Feb
3600,Tolerances and Fits by Dr.G V R Seshagiri Rao | Department of Mechanical Engineering | IARE,2021-02-13,15,0,0,Feb
3601,Millman’s  Theorem | Parallel Generator Theorem by Mr. A Srikanth,2021-02-13,32,2,0,Feb
3602,Nodal analysis | Nodal analysis Solved Steps by Dr. P Sridhar,2021-02-13,67,1,0,Feb
3603,Protocol Layering and its Principles by Dr C Raghavendra,2021-02-13,31,1,0,Feb
3604,"Types of Networks, History of Internet by Dr C Raghavendra",2021-02-13,27,4,0,Feb
3605,Network Topologies by Dr C Raghavendra,2021-02-13,43,1,0,Feb
3606,Introduction to Networks by Dr C Raghavendra,2021-02-13,218,7,0,Feb
3607,Mesh Analysis | Mesh Analysis Solved Steps by Dr. P Sridhar,2021-02-12,61,0,0,Feb
3608,Star to Delta Transformation | Delta to Star Transformation by Dr. P Sridhar,2021-02-12,49,2,0,Feb
3609,Source transformation | Current and Voltage Division Rule by Dr. P Sridhar,2021-02-12,34,2,0,Feb
3610,Introduction to Materials Testing and Evaluation by Mr.K Anand Goud,2021-02-12,724,18,0,Feb
3611,Problems on Binomial Distribution by Dr P Srilatha,2021-02-12,47,2,0,Feb
3612,Binomial Distribution  Bernoulli Trial  by Dr P Srilatha,2021-02-12,43,3,0,Feb
3613,Algorithm Pseudo Code Performance of an Algorithm by Dr.M Purushotham Reddy,2021-02-11,327,5,0,Feb
3614,Problems on Probability Density Function  2 by Dr P Srilatha,2021-02-11,43,4,0,Feb
3615,Problems on Probability Density Function by Dr P Srilatha,2021-02-11,40,4,0,Feb
3616,Problems on Probability Mass Function by Dr P Srilatha,2021-02-11,59,2,0,Feb
3617,Canonical Cover of FDs by Dr.K Suvarchala | Department of Computer Science and Engineering | IARE,2021-02-11,6,1,0,Feb
3618,Closure of FDs and Attribute Closure by Dr.K Suvarchala,2021-02-11,8,1,0,Feb
3619,Probability Density Function by Dr P Srilatha,2021-02-11,55,2,0,Feb
3620,Mathematical Expectation by Dr P srilatha,2021-02-11,58,2,0,Feb
3621,Probability and Distribution by Dr P Srilatha,2021-02-10,120,4,0,Feb
3622,Probability Mass Function by Dr P Srilatha,2021-02-10,78,4,0,Feb
3623,Random Variables by Dr P Srilatha,2021-02-10,108,5,0,Feb
3624,Domain Relational Calculus by Dr K Suvarchala,2021-02-10,13,1,0,Feb
3625,Expressive Power of Relational Algebra and Relational Calculus  by Dr K Suvarchala,2021-02-10,655,11,0,Feb
3626,Introduction to Design of Machine Elements by Dr.G V R Seshagiri Rao,2021-02-10,31,0,0,Feb
3627,Types of Supports and Beams by Dr.k Viswanath Allamraju,2021-02-10,20,1,0,Feb
3628,Introduction to Shear Force and Bending Moment Diagrams by Dr.K Viswanath Allamraju,2021-02-10,106,4,0,Feb
3629,Functional Dependencies Armstrong Axioms by Dr.k Suvarchala,2021-02-10,24,1,0,Feb
3630,Lossless Join Decomposition by Dr.k Suvarchala,2021-02-10,10,1,0,Feb
3631,Integrity Constraints RDB Design II by Dr K Suvarchala,2021-02-09,14,1,0,Feb
3632,Integrity Constraints RDB Design 1 by Dr K Suvarchala,2021-02-09,14,1,0,Feb
3633,Domain Relational Calculus by Dr K Suvarchala,2021-02-09,12,1,0,Feb
3634,Motivational Session by Successful Entrepreneur by Srinivas Reddy Katta,2021-02-09,57,3,0,Feb
3635,Orientation Session by Innovation Ambassador by Dr M Pala Prasad Reddy,2021-02-09,72,1,0,Feb
3636,Orientation Session on National Innovation and Startup Policy (NISP) by Dr.Zahoorullah S,2021-02-09,67,1,0,Feb
3637,Tuple Relational Calculus by Dr K Suvarchala,2021-02-09,41,1,0,Feb
3638,Basic Relational Algebra Operators,2021-02-09,23,1,0,Feb
3639,Queries in Relational Algebra by Dr K Suvarchala,2021-02-09,15,1,0,Feb
3640,Pitfalls of Relational Database Design by Dr K Suvarchala,2021-02-09,1053,13,0,Feb
3641,Relational Database Languages by Dr K Suvarchala,2021-02-09,19,1,0,Feb
3642,Conversion of ER Model into Relational Model by Dr K Suvarchala,2021-02-09,20,3,0,Feb
3643,Logical Database Design by Dr K Suvarchala,2021-02-09,7,2,0,Feb
3644,Extended Operations of Relational Algebra by Dr.K Suvarchala,2021-02-09,51,2,0,Feb
3645,Problem on Superposition theorem for DC excitation circuits by Dr. P Sridhar,2021-02-08,32,0,0,Feb
3646,Reciprocity theorem for DC excitation with Problem by Mr. A Srikanth,2021-02-08,51,4,0,Feb
3647,Problem on Maximum power transfer theorem for DC excitation circuits by Dr. P Sridhar,2021-02-08,29,2,0,Feb
3648,Reciprocity theorem for DC excitation circuits by Dr. P Sridhar,2021-02-08,48,1,0,Feb
3649,Derived Operations of Relational Algebra by Dr.K Suvarchala,2021-02-08,21,1,0,Feb
3650,L5 Database Architecture by Dr.K Suvarchala,2021-02-08,15,1,0,Feb
3651,Database Users and Database Languages by Dr.K Suvarchala,2021-02-08,23,1,0,Feb
3652,Conceptual Modeling   Introduction by Dr.K Suvarchala,2021-02-08,23,2,0,Feb
3653,File System vs  Database System by Dr.K Suvarchala,2021-02-08,38,3,0,Feb
3654,Problem on Maximum Power Transfer Theorem | Maximum Power at Load by Mr. A Srikanth,2021-02-06,37,3,0,Feb
3655,Maximum power transfer theorem for DC excitation circuits by Dr. P Sridhar,2021-02-06,47,1,0,Feb
3656,Problem on Superposition theorem for DC excitation circuits by Dr. P Sridhar,2021-02-06,73,1,0,Feb
3657,Superposition theorem for DC excitation circuits by Dr. P Sridhar,2021-02-06,103,3,0,Feb
3658,Norton’s Theorem for DC Excitation Circuits by Dr. P Sridhar,2021-02-06,77,0,0,Feb
3659,Problem on Norton’s Theorem for DC excitation Circuits by Dr. P Sridhar,2021-02-06,53,2,0,Feb
3660,Extended ER Model by Dr K Suvarchala,2021-02-06,24,1,0,Feb
3661,Construction of ER Model by Dr K Suvarchala,2021-02-06,53,1,0,Feb
3662,Basics of ER Model by Dr K Suvarchala,2021-02-06,83,4,0,Feb
3663,Land Resources by Dr VNSR Venkateswara Rao,2021-02-06,24,0,0,Feb
3664,Soil Pollution and Noise Pollution by Dr VNSR Venkateswara Rao,2021-02-06,16,0,0,Feb
3665,Energy Resources by Dr VNSR venkateswara Rao,2021-02-06,11,0,0,Feb
3666,Screw Jack Efficiency of a Screw Jack and Condition for Maximum Efficiency by Dr  B D Y Sunil,2021-02-06,207,3,0,Feb
3667,"Over Hauling and Self Locking Screws, Differential Screw Jack by Dr.B D Y Sunil",2021-02-06,79,2,0,Feb
3668,Maximum Power Transfer Theorem | Maximum Power at Load | Efficiency | By Mr. A Srikanth,2021-02-05,44,2,0,Feb
3669,Problem on Thevenin’s theorem for DC excitation circuits by Dr. P Sridhar,2021-02-05,93,4,0,Feb
3670,Thevenin’s theorem for DC excitations circuits by Dr  P Sridhar,2021-02-05,117,4,0,Feb
3671,Problem on Star to Delta Transformation with Animations by Dr. P Sridhar,2021-02-05,74,2,0,Feb
3672,Problem on Mesh Analysis with animations by Dr. P Sridhar,2021-02-05,101,5,0,Feb
3673,Representation of alternating quantities & concept of impedance and admittance by Dr. P Sridhar,2021-02-05,65,0,0,Feb
3674,Environmental Pollution by Dr VNSR Venkateswara Rao,2021-02-05,14,0,0,Feb
3675,Classes and Objects by Ms.B Padmaja | Department of Computer Science and Engineering | IARE,2021-02-05,167,9,0,Feb
3676,Skill Enhancement Program by Dr. G Ramu,2021-02-05,355,6,0,Feb
3677,Use of Alternate Energy Source by Dr VNSR Venkateswara Rao,2021-02-05,15,0,0,Feb
3678,Friction in Wedge Applications by Dr.B D Y Sunil | Department of Mechanical Engineering | IARE,2021-02-05,29,2,0,Feb
3679,Friction in Ladder Applications by Dr.B D Y Sunil | Department of Mechanical Engineering | IARE,2021-02-05,35,1,0,Feb
3680,Circular Queue ADT and its implementation by Dr. J Sirisha Devi,2021-02-05,42,0,0,Feb
3681,Evaluation of Postfix and Prefix expression by Dr.J Shirisha Devi,2021-02-05,33,0,0,Feb
3682,Water Resources by Dr VNSR Venkateswara Rao,2021-02-04,23,1,0,Feb
3683,Average Speed Aptitude  by Mr. M Sambaraj,2021-02-04,196,3,0,Feb
3684,Natural Resources by Dr VNSR Venkateswara Rao,2021-02-04,15,0,0,Feb
3685,Properties of Lubricants by Dr VNSR Venkateswara Rao,2021-02-04,15,0,0,Feb
3686,Problems on Fringe Width by Dr.Rizwana | Department of Physics | IARE,2021-02-04,31,0,0,Feb
3687,Problems on Hall Effect by Dr.Rizwana | Department of Physics | IARE,2021-02-04,41,0,0,Feb
3688,Problems on Fermi Level by Dr.Rizwana | Department of Physics | IARE,2021-02-04,28,1,0,Feb
3689,Problems on Carrier Concentration by Dr.Rizwana | Department of Physics | IARE,2021-02-04,37,1,0,Feb
3690,Norton’s Theorem Solved Procedure and Problem - 2 with Animation by Mr. A Srikanth,2021-02-01,42,2,0,Feb
3691,Lubricants  Characteristics of Lubricants Mechanism of Lubrication by Dr VNSR Venkateswara Rao,2021-02-01,42,0,0,Feb
3692,Synthetic Rubbers  Buna s and Thiokol Rubber by Dr VNSR Venkatesara Rao,2021-02-01,88,4,0,Feb
3693,"Elastomers Natural Rubber, Processing of Natural Rubber Vulcanization by Dr Venkateswara Rao",2021-02-01,55,1,0,Feb
3694,Thevenin's Theorem Solved Procedure and Problem - 2 with Animation by Mr A Srikanth,2021-01-30,46,2,0,Jan
3695,File Opening Modes by Dr.G Ramu | Department of Computer Science and Engineering | IARE,2021-01-30,61,0,0,Jan
3696,File Input / Output by Dr G Ramu | Department of Computer Science and Engineering | IARE,2021-01-30,27,0,0,Jan
3697,Sets Python Programming by Dr G Ramu,2021-01-30,83,0,0,Jan
3698,Examples of OOPs Features by Dr G Ramu,2021-01-30,32,0,0,Jan
3699,Abstraction and Polymorphism OOPs Features by Dr G Ramu,2021-01-30,53,0,0,Jan
3700,Usage of Adjectives by Dr.Wilson Jetty | Department of English | IARE,2021-01-29,32,1,0,Jan
3701,Norton’s Theorem Solved Procedure and Problems with Animation by Mr. A Srikanth,2021-01-29,135,43,0,Jan
3702,Inheritance by Dr  G Ramu,2021-01-29,62,1,0,Jan
3703,Introduction to Database Management Systems by Dr.K Suvarchala,2021-01-29,347,4,0,Jan
3704,Constructor and Destructor by Dr G Ramu,2021-01-29,74,3,0,Jan
3705,Class and Objects by Dr G Ramu,2021-01-29,137,13,0,Jan
3706,Subject Verb Agreement by Dr.Wilson Jetty | Department of English | IARE,2021-01-28,81,3,0,Jan
3707,Idioms and Phrases and one word Substitutes by Dr.Wilson Jetty | Department of English | IARE,2021-01-28,225,9,0,Jan
